id_barrio,barrio,latitud,longitud,ruta_cobro,nom_ruta
12172,NIQUIA URB.ALMENDROS DE TERRANOVA,6.342435655189402,-75.54064013847972,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,BELLO
12173,NIQUIA CIUDADELA CACIQUE MZ.1,6.342334950369754,-75.54703646952278,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,BELLO
12174,PORVENIR,6.339291262333382,-75.56781880111126,RUTA 19 BELLO,BELLO
12175,CALAZANS,6.264332390859403,-75.60184280719936,RUTA 10 SAN JAVIER,NORTE2   (9-10-13)
12176,ROBLEDO SAN GERMAN,6.26767211555687,-75.58886241469669,RUTA 14 ROBLEDO,ROBLEDO
12177,NIQUIA CIUDADELA CACIQUE MZ.6,6.340163672028646,-75.54785455907891,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,BELLO
12178,SAN ANTONIO DE PRADO,6.184320623827236,-75.65189700900943,RUTA 2.1 SAN ANTONIO,S. PRADO
12180,NIQUIA  URB.EL CARMEL,6.34686932841693,-75.5395957544159,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,BELLO
12181,SAN DIEGO,6.241291950812978,-75.5664297462291,RUTA 11 SALVADOR,POBLADO
12182,NIQUIA (URB.ROSALES DE TERRANOVA),6.343725992100262,-75.54059023303748,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,BELLO
12183,GUARNE,6.273709427219726,-75.44095731634852,RUTA 24 RIONEGRO - CARLOS VERGARA,RIONEGRO
12184,MESA,6.340913219999578,-75.56179486912173,RUTA 19 BELLO,BELLO
12185,MIRADOR,6.344908072873814,-75.55947422700466,RUTA 19 BELLO,BELLO
12186,ALTOS DE LA CIUDADELA,6.217543606775538,-75.60747382514192,,NORTE1   (1-4-7)
12187,LA CUMBRE,6.340458070562619,-75.5658390574855,RUTA 19 BELLO,BELLO
12188,BELEN LA MOTA,6.219008762957302,-75.59681703464481,RUTA 8 BELEN,NORTE1   (1-4-7)
12189,URB. PARQUES DE STA.FE,6.221303037222711,-75.58743671073937,RUTA 7 CRISTO REY,NORTE1   (1-4-7)
12190,LAS VEGAS,6.34099747114649,-75.51221314934045,RUTA 22 COPACABANA,COPACABANA - GIRARDOTA
12191,EL VERGEL,6.345120494230607,-75.56707437085059,RUTA 19 BELLO,BELLO
12192,NAVARRA,6.346288757374059,-75.53173855072453,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,COPACABANA - GIRARDOTA
12193,MANCHESTER,6.331159767519952,-75.55722736106314,RUTA 19 BELLO,BELLO
12194,LAS VEGAS(COPACABANA),6.331945293346894,-75.54193631062736,RUTA 22 COPACABANA,COPACABANA - GIRARDOTA
12195,LA CALLECITA,6.341960886402906,-75.56288956887073,RUTA 19 BELLO,BELLO
12196,EL CONGOLO,6.340313323483539,-75.55825574272586,RUTA 19 BELLO,BELLO
12197,PLAYA RICA,6.344131406435662,-75.56590200221704,RUTA 19 BELLO,BELLO
12198,GORETTI,6.345946946081599,-75.5670803568841,RUTA 19 BELLO,BELLO
12199,LA MILAGROSA,6.338856595970156,-75.55813400145861,,BELLO
12200,URAPANES,6.343083413292854,-75.56868870744185,,BELLO
12201,PRADO,6.3363995800074004,-75.55604471829493,RUTA 19 BELLO,BELLO
12202,EL CAIRO,6.342445933520126,-75.56075040706297,RUTA 19 BELLO,BELLO
12203,PACHELLY,6.335625402937757,-75.56332194418833,RUTA 19 BELLO,BELLO
12205,ROSALPI,6.338254147782441,-75.56433543306571,RUTA 19 BELLO,BELLO
12206,SALENTO,6.330702651476437,-75.56567437418393,RUTA 18 CABAÑAS,BELLO
12207,DUCADO,6.342051317918746,-75.56300255674783,RUTA 19 BELLO,BELLO
12208,BUCAROS,6.32784282372908,-75.56605611573768,RUTA 18 CABAÑAS,BELLO
12209,BELLAVISTA,6.342944869927423,-75.56320076377187,RUTA 19 BELLO,BELLO
12210,EL CARMELO,6.337497989365394,-75.56804758016081,RUTA 19 BELLO,BELLO
12211,BARRIO COLOMBIA,6.219555876509852,-75.57579451327298,RUTA 3 SABANETA,POBLADO
12212,ROBLEDO CIVITON,6.284702409593986,-75.59304213866747,RUTA 14 ROBLEDO,ROBLEDO
12213,SANTA MONICA 1,6.247794386484238,-75.61133413432029,RUTA 9 BELEN (MOLINOS),NORTE2   (9-10-13)
12214,SANTA MONICA 2,6.250144431309458,-75.61240772902924,RUTA 9 BELEN (MOLINOS),NORTE2   (9-10-13)
12215,ROBLEDO PALENQUE,6.280404756925844,-75.59536829874392,RUTA 14 ROBLEDO,ROBLEDO
12216,ROBLEDO CURAZAO,6.283904016021462,-75.59420064542864,RUTA 14 ROBLEDO,ROBLEDO
12218,PATIO BONITO,6.206079295390889,-75.57446525486262,RUTA 3 SABANETA,POBLADO
12220,ROBLEDO LAS MARGARITAS,6.2758486514737335,-75.61570273001882,RUTA 14 ROBLEDO,ROBLEDO
12221,BOLIVARIANA,6.246227895814478,-75.59689036629243,,NORTE2   (9-10-13)
12222,SAN JOANQUIN MED,6.246480432740698,-75.58702553760803,RUTA 9 BELEN (MOLINOS),NORTE2   (9-10-13)
