ix;iy;n_muestras;area_m2;densidad;centroid_lat;centroid_lon;minx;miny;maxx;maxy
100,000000;230,000000;2,000000;10000,000000;0,000200;6,288174;-75,559630;438048,364560;695043,270389;438148,364560;695143,270389
100,000000;248,000000;2,000000;10000,000000;0,000200;6,304457;-75,559648;438048,364560;696843,270389;438148,364560;696943,270389
100,000000;249,000000;4,000000;10000,000000;0,000400;6,305361;-75,559649;438048,364560;696943,270389;438148,364560;697043,270389
100,000000;250,000000;3,000000;10000,000000;0,000300;6,306266;-75,559650;438048,364560;697043,270389;438148,364560;697143,270389
101,000000;188,000000;1,000000;10000,000000;0,000100;6,250183;-75,558686;438148,364560;690843,270389;438248,364560;690943,270389
101,000000;199,000000;1,000000;10000,000000;0,000100;6,260133;-75,558696;438148,364560;691943,270389;438248,364560;692043,270389
101,000000;211,000000;3,000000;10000,000000;0,000300;6,270988;-75,558708;438148,364560;693143,270389;438248,364560;693243,270389
101,000000;212,000000;1,000000;10000,000000;0,000100;6,271893;-75,558709;438148,364560;693243,270389;438248,364560;693343,270389
101,000000;213,000000;1,000000;10000,000000;0,000100;6,272797;-75,558710;438148,364560;693343,270389;438248,364560;693443,270389
101,000000;223,000000;1,000000;10000,000000;0,000100;6,281843;-75,558720;438148,364560;694343,270389;438248,364560;694443,270389
101,000000;228,000000;1,000000;10000,000000;0,000100;6,286366;-75,558724;438148,364560;694843,270389;438248,364560;694943,270389
101,000000;229,000000;3,000000;10000,000000;0,000300;6,287271;-75,558725;438148,364560;694943,270389;438248,364560;695043,270389
101,000000;230,000000;2,000000;10000,000000;0,000200;6,288175;-75,558726;438148,364560;695043,270389;438248,364560;695143,270389
101,000000;248,000000;2,000000;10000,000000;0,000200;6,304458;-75,558744;438148,364560;696843,270389;438248,364560;696943,270389
101,000000;249,000000;3,000000;10000,000000;0,000300;6,305362;-75,558745;438148,364560;696943,270389;438248,364560;697043,270389
101,000000;250,000000;5,000000;10000,000000;0,000500;6,306267;-75,558746;438148,364560;697043,270389;438248,364560;697143,270389
102,000000;174,000000;4,000000;10000,000000;0,000400;6,237520;-75,557768;438248,364560;689443,270389;438348,364560;689543,270389
102,000000;175,000000;4,000000;10000,000000;0,000400;6,238424;-75,557769;438248,364560;689543,270389;438348,364560;689643,270389
102,000000;176,000000;5,000000;10000,000000;0,000500;6,239329;-75,557770;438248,364560;689643,270389;438348,364560;689743,270389
102,000000;178,000000;2,000000;10000,000000;0,000200;6,241138;-75,557772;438248,364560;689843,270389;438348,364560;689943,270389
102,000000;179,000000;3,000000;10000,000000;0,000300;6,242043;-75,557773;438248,364560;689943,270389;438348,364560;690043,270389
102,000000;180,000000;2,000000;10000,000000;0,000200;6,242947;-75,557774;438248,364560;690043,270389;438348,364560;690143,270389
102,000000;193,000000;2,000000;10000,000000;0,000200;6,254707;-75,557787;438248,364560;691343,270389;438348,364560;691443,270389
102,000000;194,000000;1,000000;10000,000000;0,000100;6,255611;-75,557788;438248,364560;691443,270389;438348,364560;691543,270389
102,000000;198,000000;2,000000;10000,000000;0,000200;6,259230;-75,557791;438248,364560;691843,270389;438348,364560;691943,270389
102,000000;199,000000;1,000000;10000,000000;0,000100;6,260134;-75,557792;438248,364560;691943,270389;438348,364560;692043,270389
102,000000;200,000000;1,000000;10000,000000;0,000100;6,261039;-75,557793;438248,364560;692043,270389;438348,364560;692143,270389
102,000000;215,000000;1,000000;10000,000000;0,000100;6,274608;-75,557808;438248,364560;693543,270389;438348,364560;693643,270389
102,000000;221,000000;1,000000;10000,000000;0,000100;6,280035;-75,557814;438248,364560;694143,270389;438348,364560;694243,270389
102,000000;222,000000;1,000000;10000,000000;0,000100;6,280940;-75,557815;438248,364560;694243,270389;438348,364560;694343,270389
102,000000;223,000000;1,000000;10000,000000;0,000100;6,281844;-75,557815;438248,364560;694343,270389;438348,364560;694443,270389
102,000000;224,000000;1,000000;10000,000000;0,000100;6,282749;-75,557816;438248,364560;694443,270389;438348,364560;694543,270389
102,000000;226,000000;1,000000;10000,000000;0,000100;6,284558;-75,557818;438248,364560;694643,270389;438348,364560;694743,270389
102,000000;227,000000;1,000000;10000,000000;0,000100;6,285463;-75,557819;438248,364560;694743,270389;438348,364560;694843,270389
103,000000;176,000000;1,000000;10000,000000;0,000100;6,239330;-75,556866;438348,364560;689643,270389;438448,364560;689743,270389
103,000000;177,000000;1,000000;10000,000000;0,000100;6,240235;-75,556867;438348,364560;689743,270389;438448,364560;689843,270389
103,000000;192,000000;1,000000;10000,000000;0,000100;6,253803;-75,556882;438348,364560;691243,270389;438448,364560;691343,270389
103,000000;195,000000;4,000000;10000,000000;0,000400;6,256517;-75,556885;438348,364560;691543,270389;438448,364560;691643,270389
103,000000;196,000000;2,000000;10000,000000;0,000200;6,257422;-75,556886;438348,364560;691643,270389;438448,364560;691743,270389
103,000000;199,000000;1,000000;10000,000000;0,000100;6,260135;-75,556888;438348,364560;691943,270389;438448,364560;692043,270389
103,000000;200,000000;5,000000;10000,000000;0,000500;6,261040;-75,556889;438348,364560;692043,270389;438448,364560;692143,270389
103,000000;219,000000;1,000000;10000,000000;0,000100;6,278227;-75,556908;438348,364560;693943,270389;438448,364560;694043,270389
103,000000;221,000000;3,000000;10000,000000;0,000300;6,280036;-75,556910;438348,364560;694143,270389;438448,364560;694243,270389
103,000000;223,000000;1,000000;10000,000000;0,000100;6,281845;-75,556911;438348,364560;694343,270389;438448,364560;694443,270389
103,000000;227,000000;1,000000;10000,000000;0,000100;6,285464;-75,556915;438348,364560;694743,270389;438448,364560;694843,270389
103,000000;229,000000;1,000000;10000,000000;0,000100;6,287273;-75,556917;438348,364560;694943,270389;438448,364560;695043,270389
104,000000;175,000000;1,000000;10000,000000;0,000100;6,238426;-75,555962;438448,364560;689543,270389;438548,364560;689643,270389
104,000000;177,000000;1,000000;10000,000000;0,000100;6,240235;-75,555963;438448,364560;689743,270389;438548,364560;689843,270389
104,000000;178,000000;3,000000;10000,000000;0,000300;6,241140;-75,555964;438448,364560;689843,270389;438548,364560;689943,270389
104,000000;196,000000;1,000000;10000,000000;0,000100;6,257423;-75,555982;438448,364560;691643,270389;438548,364560;691743,270389
104,000000;197,000000;2,000000;10000,000000;0,000200;6,258327;-75,555983;438448,364560;691743,270389;438548,364560;691843,270389
104,000000;216,000000;1,000000;10000,000000;0,000100;6,275514;-75,556001;438448,364560;693643,270389;438548,364560;693743,270389
104,000000;218,000000;1,000000;10000,000000;0,000100;6,277323;-75,556003;438448,364560;693843,270389;438548,364560;693943,270389
104,000000;219,000000;2,000000;10000,000000;0,000200;6,278228;-75,556004;438448,364560;693943,270389;438548,364560;694043,270389
104,000000;221,000000;1,000000;10000,000000;0,000100;6,280037;-75,556006;438448,364560;694143,270389;438548,364560;694243,270389
104,000000;222,000000;1,000000;10000,000000;0,000100;6,280942;-75,556006;438448,364560;694243,270389;438548,364560;694343,270389
104,000000;224,000000;1,000000;10000,000000;0,000100;6,282751;-75,556008;438448,364560;694443,270389;438548,364560;694543,270389
104,000000;225,000000;1,000000;10000,000000;0,000100;6,283655;-75,556009;438448,364560;694543,270389;438548,364560;694643,270389
104,000000;230,000000;1,000000;10000,000000;0,000100;6,288178;-75,556014;438448,364560;695043,270389;438548,364560;695143,270389
105,000000;175,000000;2,000000;10000,000000;0,000200;6,238427;-75,555058;438548,364560;689543,270389;438648,364560;689643,270389
105,000000;177,000000;3,000000;10000,000000;0,000300;6,240236;-75,555059;438548,364560;689743,270389;438648,364560;689843,270389
105,000000;184,000000;1,000000;10000,000000;0,000100;6,246568;-75,555066;438548,364560;690443,270389;438648,364560;690543,270389
105,000000;186,000000;1,000000;10000,000000;0,000100;6,248378;-75,555068;438548,364560;690643,270389;438648,364560;690743,270389
105,000000;187,000000;1,000000;10000,000000;0,000100;6,249282;-75,555069;438548,364560;690743,270389;438648,364560;690843,270389
105,000000;195,000000;2,000000;10000,000000;0,000200;6,256519;-75,555077;438548,364560;691543,270389;438648,364560;691643,270389
105,000000;196,000000;6,000000;10000,000000;0,000600;6,257423;-75,555078;438548,364560;691643,270389;438648,364560;691743,270389
105,000000;217,000000;1,000000;10000,000000;0,000100;6,276420;-75,555098;438548,364560;693743,270389;438648,364560;693843,270389
105,000000;218,000000;2,000000;10000,000000;0,000200;6,277324;-75,555099;438548,364560;693843,270389;438648,364560;693943,270389
105,000000;219,000000;1,000000;10000,000000;0,000100;6,278229;-75,555100;438548,364560;693943,270389;438648,364560;694043,270389
105,000000;220,000000;2,000000;10000,000000;0,000200;6,279133;-75,555101;438548,364560;694043,270389;438648,364560;694143,270389
105,000000;224,000000;2,000000;10000,000000;0,000200;6,282752;-75,555104;438548,364560;694443,270389;438648,364560;694543,270389
105,000000;225,000000;3,000000;10000,000000;0,000300;6,283656;-75,555105;438548,364560;694543,270389;438648,364560;694643,270389
105,000000;226,000000;1,000000;10000,000000;0,000100;6,284561;-75,555106;438548,364560;694643,270389;438648,364560;694743,270389
105,000000;229,000000;4,000000;10000,000000;0,000400;6,287275;-75,555109;438548,364560;694943,270389;438648,364560;695043,270389
105,000000;230,000000;3,000000;10000,000000;0,000300;6,288179;-75,555110;438548,364560;695043,270389;438648,364560;695143,270389
106,000000;175,000000;1,000000;10000,000000;0,000100;6,238428;-75,554154;438648,364560;689543,270389;438748,364560;689643,270389
106,000000;176,000000;2,000000;10000,000000;0,000200;6,239333;-75,554155;438648,364560;689643,270389;438748,364560;689743,270389
106,000000;177,000000;2,000000;10000,000000;0,000200;6,240237;-75,554156;438648,364560;689743,270389;438748,364560;689843,270389
106,000000;178,000000;1,000000;10000,000000;0,000100;6,241142;-75,554156;438648,364560;689843,270389;438748,364560;689943,270389
106,000000;186,000000;4,000000;10000,000000;0,000400;6,248379;-75,554164;438648,364560;690643,270389;438748,364560;690743,270389
106,000000;194,000000;3,000000;10000,000000;0,000300;6,255615;-75,554172;438648,364560;691443,270389;438748,364560;691543,270389
106,000000;195,000000;1,000000;10000,000000;0,000100;6,256520;-75,554173;438648,364560;691543,270389;438748,364560;691643,270389
106,000000;196,000000;1,000000;10000,000000;0,000100;6,257424;-75,554174;438648,364560;691643,270389;438748,364560;691743,270389
106,000000;197,000000;1,000000;10000,000000;0,000100;6,258329;-75,554175;438648,364560;691743,270389;438748,364560;691843,270389
106,000000;210,000000;3,000000;10000,000000;0,000300;6,270089;-75,554187;438648,364560;693043,270389;438748,364560;693143,270389
106,000000;217,000000;1,000000;10000,000000;0,000100;6,276421;-75,554194;438648,364560;693743,270389;438748,364560;693843,270389
106,000000;221,000000;1,000000;10000,000000;0,000100;6,280039;-75,554197;438648,364560;694143,270389;438748,364560;694243,270389
106,000000;223,000000;2,000000;10000,000000;0,000200;6,281848;-75,554199;438648,364560;694343,270389;438748,364560;694443,270389
106,000000;227,000000;2,000000;10000,000000;0,000200;6,285466;-75,554203;438648,364560;694743,270389;438748,364560;694843,270389
106,000000;229,000000;2,000000;10000,000000;0,000200;6,287276;-75,554205;438648,364560;694943,270389;438748,364560;695043,270389
106,000000;230,000000;2,000000;10000,000000;0,000200;6,288180;-75,554206;438648,364560;695043,270389;438748,364560;695143,270389
107,000000;174,000000;3,000000;10000,000000;0,000300;6,237525;-75,553249;438748,364560;689443,270389;438848,364560;689543,270389
107,000000;175,000000;2,000000;10000,000000;0,000200;6,238429;-75,553250;438748,364560;689543,270389;438848,364560;689643,270389
107,000000;176,000000;1,000000;10000,000000;0,000100;6,239334;-75,553251;438748,364560;689643,270389;438848,364560;689743,270389
107,000000;177,000000;1,000000;10000,000000;0,000100;6,240238;-75,553252;438748,364560;689743,270389;438848,364560;689843,270389
107,000000;183,000000;1,000000;10000,000000;0,000100;6,245666;-75,553257;438748,364560;690343,270389;438848,364560;690443,270389
107,000000;185,000000;4,000000;10000,000000;0,000400;6,247475;-75,553259;438748,364560;690543,270389;438848,364560;690643,270389
107,000000;194,000000;1,000000;10000,000000;0,000100;6,255616;-75,553268;438748,364560;691443,270389;438848,364560;691543,270389
107,000000;197,000000;5,000000;10000,000000;0,000500;6,258330;-75,553271;438748,364560;691743,270389;438848,364560;691843,270389
107,000000;198,000000;3,000000;10000,000000;0,000300;6,259235;-75,553272;438748,364560;691843,270389;438848,364560;691943,270389
107,000000;210,000000;1,000000;10000,000000;0,000100;6,270089;-75,553283;438748,364560;693043,270389;438848,364560;693143,270389
107,000000;211,000000;1,000000;10000,000000;0,000100;6,270994;-75,553284;438748,364560;693143,270389;438848,364560;693243,270389
107,000000;212,000000;1,000000;10000,000000;0,000100;6,271899;-75,553285;438748,364560;693243,270389;438848,364560;693343,270389
107,000000;214,000000;1,000000;10000,000000;0,000100;6,273708;-75,553287;438748,364560;693443,270389;438848,364560;693543,270389
107,000000;219,000000;1,000000;10000,000000;0,000100;6,278231;-75,553292;438748,364560;693943,270389;438848,364560;694043,270389
107,000000;220,000000;2,000000;10000,000000;0,000200;6,279135;-75,553293;438748,364560;694043,270389;438848,364560;694143,270389
107,000000;221,000000;1,000000;10000,000000;0,000100;6,280040;-75,553293;438748,364560;694143,270389;438848,364560;694243,270389
108,000000;173,000000;1,000000;10000,000000;0,000100;6,236621;-75,552344;438848,364560;689343,270389;438948,364560;689443,270389
108,000000;174,000000;2,000000;10000,000000;0,000200;6,237526;-75,552345;438848,364560;689443,270389;438948,364560;689543,270389
108,000000;176,000000;1,000000;10000,000000;0,000100;6,239335;-75,552347;438848,364560;689643,270389;438948,364560;689743,270389
108,000000;178,000000;1,000000;10000,000000;0,000100;6,241144;-75,552349;438848,364560;689843,270389;438948,364560;689943,270389
108,000000;184,000000;1,000000;10000,000000;0,000100;6,246571;-75,552354;438848,364560;690443,270389;438948,364560;690543,270389
108,000000;185,000000;3,000000;10000,000000;0,000300;6,247476;-75,552355;438848,364560;690543,270389;438948,364560;690643,270389
108,000000;186,000000;2,000000;10000,000000;0,000200;6,248381;-75,552356;438848,364560;690643,270389;438948,364560;690743,270389
108,000000;193,000000;2,000000;10000,000000;0,000200;6,254713;-75,552363;438848,364560;691343,270389;438948,364560;691443,270389
108,000000;194,000000;5,000000;10000,000000;0,000500;6,255617;-75,552364;438848,364560;691443,270389;438948,364560;691543,270389
108,000000;198,000000;3,000000;10000,000000;0,000300;6,259235;-75,552368;438848,364560;691843,270389;438948,364560;691943,270389
108,000000;200,000000;2,000000;10000,000000;0,000200;6,261045;-75,552369;438848,364560;692043,270389;438948,364560;692143,270389
108,000000;211,000000;2,000000;10000,000000;0,000200;6,270995;-75,552380;438848,364560;693143,270389;438948,364560;693243,270389
108,000000;212,000000;4,000000;10000,000000;0,000400;6,271900;-75,552381;438848,364560;693243,270389;438948,364560;693343,270389
108,000000;213,000000;1,000000;10000,000000;0,000100;6,272804;-75,552382;438848,364560;693343,270389;438948,364560;693443,270389
109,000000;173,000000;3,000000;10000,000000;0,000300;6,236622;-75,551440;438948,364560;689343,270389;439048,364560;689443,270389
109,000000;178,000000;2,000000;10000,000000;0,000200;6,241145;-75,551445;438948,364560;689843,270389;439048,364560;689943,270389
109,000000;184,000000;1,000000;10000,000000;0,000100;6,246572;-75,551450;438948,364560;690443,270389;439048,364560;690543,270389
109,000000;195,000000;3,000000;10000,000000;0,000300;6,256523;-75,551461;438948,364560;691543,270389;439048,364560;691643,270389
109,000000;196,000000;1,000000;10000,000000;0,000100;6,257427;-75,551462;438948,364560;691643,270389;439048,364560;691743,270389
109,000000;199,000000;1,000000;10000,000000;0,000100;6,260141;-75,551465;438948,364560;691943,270389;439048,364560;692043,270389
110,000000;173,000000;3,000000;10000,000000;0,000300;6,236623;-75,550536;439048,364560;689343,270389;439148,364560;689443,270389
110,000000;174,000000;1,000000;10000,000000;0,000100;6,237527;-75,550537;439048,364560;689443,270389;439148,364560;689543,270389
110,000000;175,000000;3,000000;10000,000000;0,000300;6,238432;-75,550538;439048,364560;689543,270389;439148,364560;689643,270389
110,000000;177,000000;1,000000;10000,000000;0,000100;6,240241;-75,550540;439048,364560;689743,270389;439148,364560;689843,270389
110,000000;178,000000;2,000000;10000,000000;0,000200;6,241146;-75,550541;439048,364560;689843,270389;439148,364560;689943,270389
110,000000;194,000000;5,000000;10000,000000;0,000500;6,255619;-75,550556;439048,364560;691443,270389;439148,364560;691543,270389
110,000000;195,000000;4,000000;10000,000000;0,000400;6,256524;-75,550557;439048,364560;691543,270389;439148,364560;691643,270389
110,000000;197,000000;1,000000;10000,000000;0,000100;6,258333;-75,550559;439048,364560;691743,270389;439148,364560;691843,270389
110,000000;198,000000;1,000000;10000,000000;0,000100;6,259237;-75,550560;439048,364560;691843,270389;439148,364560;691943,270389
110,000000;199,000000;1,000000;10000,000000;0,000100;6,260142;-75,550561;439048,364560;691943,270389;439148,364560;692043,270389
111,000000;174,000000;1,000000;10000,000000;0,000100;6,237528;-75,549633;439148,364560;689443,270389;439248,364560;689543,270389
111,000000;175,000000;1,000000;10000,000000;0,000100;6,238433;-75,549634;439148,364560;689543,270389;439248,364560;689643,270389
111,000000;178,000000;2,000000;10000,000000;0,000200;6,241147;-75,549637;439148,364560;689843,270389;439248,364560;689943,270389
111,000000;196,000000;2,000000;10000,000000;0,000200;6,257429;-75,549654;439148,364560;691643,270389;439248,364560;691743,270389
111,000000;197,000000;2,000000;10000,000000;0,000200;6,258334;-75,549655;439148,364560;691743,270389;439248,364560;691843,270389
111,000000;198,000000;3,000000;10000,000000;0,000300;6,259238;-75,549656;439148,364560;691843,270389;439248,364560;691943,270389
111,000000;199,000000;2,000000;10000,000000;0,000200;6,260143;-75,549657;439148,364560;691943,270389;439248,364560;692043,270389
112,000000;197,000000;2,000000;10000,000000;0,000200;6,258335;-75,548751;439248,364560;691743,270389;439348,364560;691843,270389
112,000000;198,000000;5,000000;10000,000000;0,000500;6,259239;-75,548752;439248,364560;691843,270389;439348,364560;691943,270389
145,000000;288,000000;1,000000;10000,000000;0,000100;6,340682;-75,519001;442548,364560;700843,270389;442648,364560;700943,270389
145,000000;289,000000;3,000000;10000,000000;0,000300;6,341587;-75,519002;442548,364560;700943,270389;442648,364560;701043,270389
145,000000;290,000000;1,000000;10000,000000;0,000100;6,342491;-75,519003;442548,364560;701043,270389;442648,364560;701143,270389
146,000000;289,000000;3,000000;10000,000000;0,000300;6,341588;-75,518098;442648,364560;700943,270389;442748,364560;701043,270389
146,000000;290,000000;2,000000;10000,000000;0,000200;6,342492;-75,518099;442648,364560;701043,270389;442748,364560;701143,270389
146,000000;291,000000;1,000000;10000,000000;0,000100;6,343397;-75,518099;442648,364560;701143,270389;442748,364560;701243,270389
147,000000;289,000000;2,000000;10000,000000;0,000200;6,341589;-75,517193;442748,364560;700943,270389;442848,364560;701043,270389
147,000000;290,000000;2,000000;10000,000000;0,000200;6,342493;-75,517194;442748,364560;701043,270389;442848,364560;701143,270389
147,000000;292,000000;1,000000;10000,000000;0,000100;6,344302;-75,517196;442748,364560;701243,270389;442848,364560;701343,270389
148,000000;289,000000;1,000000;10000,000000;0,000100;6,341590;-75,516289;442848,364560;700943,270389;442948,364560;701043,270389
148,000000;297,000000;1,000000;10000,000000;0,000100;6,348826;-75,516297;442848,364560;701743,270389;442948,364560;701843,270389
149,000000;297,000000;1,000000;10000,000000;0,000100;6,348827;-75,515392;442948,364560;701743,270389;443048,364560;701843,270389
150,000000;297,000000;2,000000;10000,000000;0,000200;6,348828;-75,514488;443048,364560;701743,270389;443148,364560;701843,270389
151,000000;289,000000;3,000000;10000,000000;0,000300;6,341592;-75,513577;443148,364560;700943,270389;443248,364560;701043,270389
151,000000;294,000000;2,000000;10000,000000;0,000200;6,346115;-75,513581;443148,364560;701443,270389;443248,364560;701543,270389
151,000000;297,000000;1,000000;10000,000000;0,000100;6,348829;-75,513584;443148,364560;701743,270389;443248,364560;701843,270389
152,000000;294,000000;1,000000;10000,000000;0,000100;6,346116;-75,512677;443248,364560;701443,270389;443348,364560;701543,270389
152,000000;295,000000;2,000000;10000,000000;0,000200;6,347021;-75,512678;443248,364560;701543,270389;443348,364560;701643,270389
152,000000;298,000000;2,000000;10000,000000;0,000200;6,349734;-75,512681;443248,364560;701843,270389;443348,364560;701943,270389
153,000000;290,000000;1,000000;10000,000000;0,000100;6,342499;-75,511770;443348,364560;701043,270389;443448,364560;701143,270389
153,000000;291,000000;2,000000;10000,000000;0,000200;6,343403;-75,511770;443348,364560;701143,270389;443448,364560;701243,270389
153,000000;297,000000;1,000000;10000,000000;0,000100;6,348831;-75,511776;443348,364560;701743,270389;443448,364560;701843,270389
153,000000;298,000000;4,000000;10000,000000;0,000400;6,349735;-75,511777;443348,364560;701843,270389;443448,364560;701943,270389
154,000000;288,000000;3,000000;10000,000000;0,000300;6,340690;-75,510864;443448,364560;700843,270389;443548,364560;700943,270389
154,000000;289,000000;2,000000;10000,000000;0,000200;6,341595;-75,510865;443448,364560;700943,270389;443548,364560;701043,270389
154,000000;290,000000;2,000000;10000,000000;0,000200;6,342499;-75,510865;443448,364560;701043,270389;443548,364560;701143,270389
154,000000;291,000000;1,000000;10000,000000;0,000100;6,343404;-75,510866;443448,364560;701143,270389;443548,364560;701243,270389
154,000000;293,000000;2,000000;10000,000000;0,000200;6,345213;-75,510868;443448,364560;701343,270389;443548,364560;701443,270389
154,000000;294,000000;1,000000;10000,000000;0,000100;6,346118;-75,510869;443448,364560;701443,270389;443548,364560;701543,270389
154,000000;296,000000;1,000000;10000,000000;0,000100;6,347927;-75,510871;443448,364560;701643,270389;443548,364560;701743,270389
154,000000;298,000000;1,000000;10000,000000;0,000100;6,349736;-75,510873;443448,364560;701843,270389;443548,364560;701943,270389
155,000000;290,000000;1,000000;10000,000000;0,000100;6,342500;-75,509961;443548,364560;701043,270389;443648,364560;701143,270389
155,000000;293,000000;1,000000;10000,000000;0,000100;6,345214;-75,509964;443548,364560;701343,270389;443648,364560;701443,270389
157,000000;291,000000;1,000000;10000,000000;0,000100;6,343407;-75,508154;443748,364560;701143,270389;443848,364560;701243,270389
157,000000;292,000000;1,000000;10000,000000;0,000100;6,344311;-75,508155;443748,364560;701243,270389;443848,364560;701343,270389
157,000000;297,000000;2,000000;10000,000000;0,000200;6,348834;-75,508159;443748,364560;701743,270389;443848,364560;701843,270389
158,000000;298,000000;1,000000;10000,000000;0,000100;6,349740;-75,507256;443848,364560;701843,270389;443948,364560;701943,270389
159,000000;291,000000;1,000000;10000,000000;0,000100;6,343408;-75,506346;443948,364560;701143,270389;444048,364560;701243,270389
159,000000;294,000000;1,000000;10000,000000;0,000100;6,346122;-75,506348;443948,364560;701443,270389;444048,364560;701543,270389
159,000000;296,000000;2,000000;10000,000000;0,000200;6,347931;-75,506350;443948,364560;701643,270389;444048,364560;701743,270389
159,000000;298,000000;1,000000;10000,000000;0,000100;6,349741;-75,506352;443948,364560;701843,270389;444048,364560;701943,270389
160,000000;289,000000;1,000000;10000,000000;0,000100;6,341600;-75,505440;444048,364560;700943,270389;444148,364560;701043,270389
160,000000;298,000000;2,000000;10000,000000;0,000200;6,349741;-75,505448;444048,364560;701843,270389;444148,364560;701943,270389
161,000000;295,000000;2,000000;10000,000000;0,000200;6,347029;-75,504541;444148,364560;701543,270389;444248,364560;701643,270389
161,000000;297,000000;3,000000;10000,000000;0,000300;6,348838;-75,504543;444148,364560;701743,270389;444248,364560;701843,270389
161,000000;298,000000;1,000000;10000,000000;0,000100;6,349742;-75,504544;444148,364560;701843,270389;444248,364560;701943,270389
162,000000;296,000000;1,000000;10000,000000;0,000100;6,347934;-75,503638;444248,364560;701643,270389;444348,364560;701743,270389
162,000000;297,000000;1,000000;10000,000000;0,000100;6,348839;-75,503639;444248,364560;701743,270389;444348,364560;701843,270389
165,000000;301,000000;1,000000;10000,000000;0,000100;6,352460;-75,500930;444548,364560;702143,270389;444648,364560;702243,270389
166,000000;301,000000;1,000000;10000,000000;0,000100;6,352460;-75,500025;444648,364560;702143,270389;444748,364560;702243,270389
169,000000;303,000000;2,000000;10000,000000;0,000200;6,354272;-75,497315;444948,364560;702343,270389;445048,364560;702443,270389
170,000000;302,000000;1,000000;10000,000000;0,000100;6,353369;-75,496410;445048,364560;702243,270389;445148,364560;702343,270389
170,000000;304,000000;1,000000;10000,000000;0,000100;6,355178;-75,496411;445048,364560;702443,270389;445148,364560;702543,270389
171,000000;302,000000;2,000000;10000,000000;0,000200;6,353369;-75,495505;445148,364560;702243,270389;445248,364560;702343,270389
171,000000;305,000000;1,000000;10000,000000;0,000100;6,356083;-75,495508;445148,364560;702543,270389;445248,364560;702643,270389
