id_barrio;barrio;origen
46184.0;SECTOR D PARQUE IND;solo_coordenadas
46185.0;SECTOR E PARQUE IND;solo_coordenadas
46191.0;BELMONTE BAJO (VIA CERRITOS);solo_coordenadas
46193.0;CAMPESTRE A;solo_coordenadas
46194.0;CAMPESTRE B;solo_coordenadas
46197.0;CAMPESTRE C;solo_coordenadas
46199.0;CAMPESTRE D;solo_coordenadas
46223.0;SAN JACINTO;solo_coordenadas
46232.0;SECTOR E PARQUE INDUSTRIAL;solo_coordenadas
46233.0;GUADACANAL - CUBA;solo_coordenadas
46238.0;20 DE JULIO;solo_coordenadas
46239.0;HERNANDO VELEZ;solo_coordenadas
46268.0;MOLIVENTO;solo_coordenadas
46305.0;LA HERMOSA I;solo_coordenadas
46306.0;LA HERMOSA II;solo_coordenadas
46308.0;LA HERMOSA VIII;solo_coordenadas
46309.0;LA HERMOSA III;solo_coordenadas
46310.0;LA HERMOSA IV;solo_coordenadas
46311.0;LA HERMOSA V;solo_coordenadas
46314.0;LOS ANGELES;solo_coordenadas
46320.0;VILLA DIANA;solo_coordenadas
